order_id,order_date,product_id,qty,discount_percentage,unit_price,store_id
IN-45343,2019-04-25,P-4,3,0.6,79.99,IK-1
IN-45595,2021-07-30,P-22,4,0.5,159,IK-1
IN-46162,2019-02-04,P-1,1,0.3,59.99,IK-1
IN-46220,2021-11-03,P-21,4,0.7,129,IK-1
IN-46386,2019-08-28,P-25,2,0.4,35,IK-1
IN-46769,2021-07-01,P-13,3,0.5,699,IK-1
IN-47302,2020-04-15,P-5,4,0.6,89.99,IK-1
IN-47777,2019-01-24,P-21,2,0.5,129,IK-1
IN-48617,2019-10-22,P-23,4,0.7,9.99,IK-1
IN-48730,2021-06-03,P-4,3,0.5,79.99,IK-1
IN-49108,2020-10-03,P-10,4,0.6,6.99,IK-1
IN-49719,2019-03-03,P-2,1,0.2,29.99,IK-1
IN-49970,2020-06-01,P-6,4,0.7,24.99,IK-1
IN-3044,2021-07-31,P-166,3,0.4,49.99,IK-1
IN-3767,2022-09-02,P-106,1,0.2,19.99,IK-1
IN-5310,2022-04-01,P-107,1,0.3,199,IK-1
IN-5362,2021-05-22,P-93,3,0.5,19.99,IK-1
IN-5499,2023-12-05,P-33,3,0.6,49.99,IK-1
IN-7305,2022-03-03,P-146,2,0.3,249,IK-1
IN-9206,2023-09-17,P-51,3,0.4,3.99,IK-1
IN-15727,2023-05-30,P-124,4,0.6,299,IK-1
IN-15962,2021-01-19,P-18,2,0.5,45,IK-1
IN-16252,2022-05-09,P-155,4,0.7,699,IK-1
IN-16844,2022-11-02,P-53,4,0.7,69.99,IK-1
IN-16894,2021-12-27,P-128,1,0.2,199,IK-1
IN-16986,2021-08-29,P-18,2,0.5,45,IK-1
IN-17898,2023-02-23,P-6,3,0.4,24.99,IK-1
IN-18002,2022-02-14,P-64,4,0.7,9.99,IK-1
IN-18499,2021-12-08,P-43,4,0.6,175,IK-1
IN-19343,2021-05-11,P-62,4,0.7,179,IK-1
IN-19716,2021-04-26,P-107,4,0.6,199,IK-1
IN-19855,2022-12-09,P-76,3,0.6,59.99,IK-1
IN-20190,2023-06-07,P-37,3,0.5,129,IK-1
IN-20335,2022-06-23,P-135,2,0.4,7.99,IK-1
IN-20693,2023-04-16,P-60,4,0.5,15,IK-1
IN-21006,2022-06-30,P-92,3,0.4,19.99,IK-1
IN-21064,2023-07-28,P-75,1,0.3,249,IK-1
IN-21412,2021-02-27,P-13,4,0.7,699,IK-1
IN-21517,2022-11-14,P-55,1,0.2,39.99,IK-1
IN-22661,2023-05-28,P-7,2,0.4,59.99,IK-1
IN-22785,2022-04-01,P-116,1,0.2,149,IK-1
IN-23862,2022-12-21,P-4,1,0.4,79.99,IK-1
IN-24136,2023-01-14,P-58,3,0.6,79.99,IK-1
IN-24297,2021-07-30,P-57,2,0.3,79.99,IK-1
IN-24919,2022-05-27,P-145,4,0.6,179,IK-1
IN-25100,2021-03-07,P-72,1,0.3,39.99,IK-1
IN-26068,2022-12-30,P-80,3,0.6,99,IK-1
IN-26281,2023-04-23,P-105,4,0.5,79.99,IK-1
IN-26369,2022-07-19,P-23,4,0.5,9.99,IK-1
IN-27383,2021-07-01,P-40,4,0.7,34.99,IK-1
IN-27441,2023-01-24,P-174,3,0.4,19.99,IK-1
IN-27909,2022-04-19,P-119,4,0.7,12.99,IK-1
IN-28331,2021-08-17,P-70,1,0.2,69.99,IK-1
IN-29311,2021-09-22,P-121,3,0.4,129,IK-1
IN-29490,2023-04-30,P-106,4,0.7,19.99,IK-1
IN-29625,2022-09-22,P-85,4,0.5,29.99,IK-1
IN-29715,2021-03-15,P-29,4,0.7,49.99,IK-1
IN-29874,2022-03-25,P-110,3,0.4,299,IK-1
IN-30097,2022-04-29,P-111,1,0.3,89,IK-1
IN-30099,2023-08-20,P-59,3,0.6,49.99,IK-1
IN-30257,2023-12-07,P-164,1,0.3,39.99,IK-1
IN-30838,2022-08-23,P-44,1,0.2,59.99,IK-1
IN-30966,2021-01-24,P-127,3,0.4,29.99,IK-1
IN-31215,2023-06-04,P-92,4,0.6,19.99,IK-1
IN-31576,2023-06-27,P-164,4,0.5,39.99,IK-1
IN-32334,2023-03-19,P-161,4,0.7,149,IK-1
IN-32698,2023-03-16,P-13,4,0.7,699,IK-1
IN-32969,2023-08-18,P-9,2,0.5,249,IK-1
IN-33135,2022-03-30,P-11,4,0.6,24.99,IK-1
IN-33175,2023-08-20,P-91,4,0.5,119,IK-1
IN-33280,2023-02-03,P-82,4,0.7,199,IK-1
IN-33336,2023-12-05,P-140,4,0.6,129,IK-1
IN-33716,2023-07-12,P-28,3,0.5,5.99,IK-1
IN-34228,2022-10-23,P-130,4,0.6,149,IK-1
IN-35193,2023-02-13,P-124,1,0.4,299,IK-1
IN-35283,2022-05-30,P-67,2,0.5,179,IK-1
IN-35840,2023-11-02,P-141,2,0.4,39,IK-1
IN-36105,2023-06-22,P-108,1,0.2,5.99,IK-1
IN-36617,2022-01-06,P-11,2,0.5,24.99,IK-1
IN-37587,2023-11-25,P-23,1,0.2,9.99,IK-1
IN-38328,2023-05-28,P-5,4,0.6,89.99,IK-1
IN-38494,2023-09-14,P-16,2,0.4,129,IK-1
IN-38787,2022-02-27,P-6,2,0.5,24.99,IK-1
IN-38822,2023-04-16,P-22,3,0.5,159,IK-1
IN-39539,2023-10-29,P-11,4,0.6,24.99,IK-1
IN-40018,2023-07-03,P-25,4,0.7,35,IK-1
IN-40110,2022-06-28,P-9,4,0.7,249,IK-1
IN-40263,2023-06-19,P-24,3,0.4,49.99,IK-1
IN-40585,2022-12-21,P-19,4,0.7,89.99,IK-1
IN-40662,2023-08-26,P-20,2,0.5,199,IK-1
IN-41714,2023-03-17,P-23,1,0.2,9.99,IK-1
IN-42169,2022-12-28,P-4,4,0.6,79.99,IK-1
IN-42654,2022-11-06,P-21,3,0.5,129,IK-1
IN-43197,2022-07-01,P-23,1,0.4,9.99,IK-1
IN-44074,2021-08-15,P-10,2,0.5,6.99,IK-1
IN-44302,2020-10-30,P-10,2,0.3,6.99,IK-1
IN-44303,2020-12-03,P-7,4,0.7,59.99,IK-1
IN-45586,2021-08-27,P-7,2,0.4,59.99,IK-1
IN-45633,2020-05-08,P-21,4,0.5,129,IK-1
IN-45733,2021-05-01,P-21,3,0.4,129,IK-1
IN-45917,2020-08-18,P-24,4,0.6,49.99,IK-1
IN-46158,2019-01-11,P-2,1,0.3,29.99,IK-1
IN-47656,2019-11-01,P-23,3,0.4,9.99,IK-1
IN-48103,2019-07-01,P-8,1,0.4,99.99,IK-1
IN-48486,2021-08-08,P-11,1,0.2,24.99,IK-1
IN-49955,2019-04-13,P-16,1,0.4,129,IK-1
IN-49976,2021-07-18,P-3,1,0.2,199,IK-1
IN-50188,2020-09-03,P-10,1,0.4,6.99,IK-1
IN-750,2021-05-27,P-23,2,0.3,9.99,IK-1
IN-1280,2023-10-01,P-34,1,0.2,125,IK-1
IN-2270,2023-08-09,P-142,2,0.3,25,IK-1
IN-2744,2021-08-08,P-10,4,0.7,6.99,IK-1
IN-2969,2023-11-08,P-155,4,0.6,699,IK-1
IN-3245,2021-08-14,P-55,4,0.6,39.99,IK-1
IN-3286,2022-02-24,P-108,3,0.6,5.99,IK-1
IN-3532,2022-10-31,P-59,1,0.4,49.99,IK-1
IN-4753,2021-06-29,P-60,2,0.3,15,IK-1
IN-4848,2021-09-27,P-97,4,0.6,139,IK-1
IN-5762,2023-06-30,P-162,4,0.5,19.99,IK-1
IN-6082,2022-02-06,P-85,3,0.5,29.99,IK-1
IN-6682,2023-08-22,P-102,2,0.4,4.99,IK-1
IN-6911,2022-08-12,P-149,3,0.6,19.99,IK-1
IN-7183,2022-04-03,P-48,2,0.5,199,IK-1
IN-7432,2021-06-14,P-165,3,0.4,179,IK-1
IN-7689,2023-05-22,P-112,4,0.7,29.99,IK-1
IN-8396,2021-03-29,P-166,1,0.2,49.99,IK-1
IN-9090,2021-10-17,P-120,2,0.4,129,IK-1
IN-9265,2021-12-01,P-6,1,0.3,24.99,IK-1
IN-9333,2021-10-27,P-107,4,0.6,199,IK-1
IN-9449,2021-11-21,P-34,1,0.3,125,IK-1
IN-9779,2023-12-24,P-111,2,0.4,89,IK-1
IN-10044,2021-03-24,P-128,3,0.4,199,IK-1
IN-10445,2022-01-19,P-122,2,0.5,49,IK-1
IN-11148,2021-12-25,P-112,3,0.4,29.99,IK-1
IN-12136,2023-08-23,P-48,1,0.3,199,IK-1
IN-12460,2023-04-09,P-112,3,0.5,29.99,IK-1
IN-12875,2023-01-26,P-4,4,0.5,79.99,IK-1
IN-14162,2021-03-19,P-39,4,0.5,99,IK-1
IN-15614,2022-11-11,P-29,4,0.5,49.99,IK-1
IN-15662,2022-09-06,P-14,2,0.5,29.99,IK-1
IN-16213,2022-05-01,P-88,2,0.5,249,IK-1
IN-16299,2023-07-29,P-174,4,0.6,19.99,IK-1
IN-16340,2023-11-23,P-15,1,0.2,999,IK-1
IN-16477,2023-04-02,P-140,1,0.3,129,IK-1
IN-16482,2023-06-11,P-172,4,0.6,899,IK-1
IN-16741,2021-06-18,P-93,4,0.7,19.99,IK-1
IN-16787,2022-12-28,P-69,3,0.6,5.99,IK-1
IN-17530,2021-03-15,P-105,2,0.5,79.99,IK-1
IN-17599,2021-10-19,P-3,2,0.3,199,IK-1
IN-18006,2022-06-29,P-34,3,0.6,125,IK-1
IN-18821,2022-02-08,P-6,2,0.5,24.99,IK-1
IN-18855,2023-06-29,P-133,3,0.4,159,IK-1
IN-19357,2023-12-20,P-102,4,0.5,4.99,IK-1
IN-20250,2021-12-12,P-155,1,0.3,699,IK-1
IN-21151,2022-02-25,P-150,3,0.4,35,IK-1
IN-21426,2023-09-27,P-147,2,0.4,199,IK-1
IN-21865,2021-12-20,P-143,4,0.6,129,IK-1
IN-22128,2022-04-12,P-82,3,0.5,199,IK-1
IN-22318,2021-03-21,P-124,3,0.4,299,IK-1
IN-22332,2021-12-04,P-119,2,0.5,12.99,IK-1
IN-24261,2023-04-19,P-111,3,0.4,89,IK-1
IN-24446,2023-11-27,P-171,1,0.4,39.99,IK-1
IN-25110,2022-01-21,P-174,3,0.5,19.99,IK-1
IN-25333,2022-05-03,P-145,3,0.5,179,IK-1
IN-25669,2023-09-29,P-152,3,0.5,59.99,IK-1
IN-25915,2022-02-20,P-98,2,0.3,199,IK-1
IN-25957,2021-05-30,P-12,2,0.5,69.99,IK-1
IN-26048,2021-11-14,P-12,1,0.3,69.99,IK-1
IN-26682,2022-12-23,P-63,1,0.2,7.99,IK-1
IN-26735,2021-05-12,P-4,3,0.4,79.99,IK-1
IN-27455,2022-11-09,P-96,3,0.6,249,IK-1
IN-28556,2022-10-01,P-108,4,0.6,5.99,IK-1
IN-28786,2021-09-19,P-96,3,0.5,249,IK-1
IN-29144,2021-05-17,P-80,3,0.5,99,IK-1
IN-30736,2022-10-07,P-153,1,0.3,9.99,IK-1
IN-30947,2021-04-22,P-124,4,0.6,299,IK-1
IN-31424,2022-10-02,P-86,3,0.6,49.99,IK-1
IN-31855,2023-01-17,P-83,1,0.4,15,IK-1
IN-32242,2023-11-21,P-33,2,0.4,49.99,IK-1
IN-32496,2022-12-15,P-80,2,0.3,99,IK-1
IN-32652,2023-01-26,P-135,4,0.6,7.99,IK-1
IN-32723,2022-10-04,P-36,1,0.3,39.99,IK-1
IN-33073,2023-07-09,P-4,4,0.7,79.99,IK-1
IN-33075,2023-07-29,P-69,4,0.6,5.99,IK-1
IN-33314,2022-12-06,P-102,1,0.3,4.99,IK-1
IN-33557,2022-08-09,P-56,4,0.6,7.99,IK-1
IN-34702,2023-05-03,P-154,3,0.5,29.99,IK-1
IN-35731,2022-07-28,P-118,4,0.5,7.99,IK-1
IN-36923,2023-12-25,P-21,3,0.5,129,IK-1
IN-37260,2023-06-17,P-9,3,0.6,249,IK-1
IN-37298,2022-09-20,P-16,3,0.6,129,IK-1
IN-37604,2022-04-04,P-8,4,0.5,99.99,IK-1
IN-37881,2023-03-11,P-20,2,0.5,199,IK-1
IN-38680,2022-06-18,P-6,2,0.5,24.99,IK-1
IN-39158,2022-10-14,P-23,3,0.6,9.99,IK-1
IN-39656,2023-02-24,P-5,1,0.4,89.99,IK-1
IN-39803,2022-06-03,P-22,4,0.5,159,IK-1
IN-39986,2023-12-03,P-14,1,0.2,29.99,IK-1
IN-40679,2022-03-10,P-7,1,0.3,59.99,IK-1
IN-40972,2022-06-26,P-15,4,0.5,999,IK-1
IN-41532,2022-04-23,P-16,4,0.6,129,IK-1
IN-41961,2023-03-07,P-11,3,0.4,24.99,IK-1
IN-42358,2022-04-09,P-11,4,0.7,24.99,IK-1
IN-42761,2023-11-18,P-3,2,0.5,199,IK-1
IN-42860,2022-09-03,P-1,3,0.4,59.99,IK-1
IN-43461,2021-01-20,P-13,3,0.6,699,IK-1
IN-43553,2019-07-22,P-13,1,0.4,699,IK-1
IN-44553,2021-08-05,P-13,3,0.6,699,IK-1
IN-45248,2020-08-04,P-15,1,0.2,999,IK-1
IN-45526,2019-06-24,P-17,2,0.3,279,IK-1
IN-45881,2019-09-16,P-13,1,0.4,699,IK-1
IN-46860,2020-12-20,P-14,2,0.5,29.99,IK-1
IN-46972,2020-11-14,P-11,3,0.5,24.99,IK-1
IN-47353,2020-06-19,P-13,1,0.3,699,IK-1
IN-47546,2021-05-16,P-9,2,0.4,249,IK-1
IN-47892,2020-06-07,P-10,4,0.6,6.99,IK-1
IN-49549,2020-10-08,P-24,1,0.4,49.99,IK-1
IN-49646,2019-02-25,P-17,1,0.3,279,IK-1
IN-50254,2019-06-23,P-18,3,0.4,45,IK-1
IN-50325,2021-12-25,P-23,4,0.7,9.99,IK-1
IN-50331,2019-06-08,P-23,4,0.6,9.99,IK-1
IN-721,2022-01-31,P-119,4,0.5,12.99,IK-1
IN-3368,2023-12-31,P-174,1,0.3,19.99,IK-1
IN-4475,2022-09-12,P-85,4,0.6,29.99,IK-1
IN-5405,2022-09-19,P-106,3,0.5,19.99,IK-1
IN-5970,2022-04-29,P-113,1,0.3,199,IK-1
IN-7015,2022-09-18,P-171,1,0.4,39.99,IK-1
IN-8801,2021-12-25,P-57,2,0.4,79.99,IK-1
IN-12716,2021-03-29,P-142,1,0.4,25,IK-1
IN-13595,2023-03-27,P-127,3,0.5,29.99,IK-1
IN-14619,2022-04-30,P-69,2,0.4,5.99,IK-1
IN-16154,2023-09-23,P-25,3,0.5,35,IK-1
IN-17836,2023-09-08,P-3,1,0.2,199,IK-1
IN-23103,2023-12-08,P-107,3,0.4,199,IK-1
IN-23625,2023-04-06,P-7,3,0.6,59.99,IK-1
IN-26576,2023-10-01,P-157,4,0.5,9.99,IK-1
IN-27294,2022-11-21,P-166,4,0.7,49.99,IK-1
IN-32967,2023-09-05,P-142,4,0.6,25,IK-1
IN-33547,2023-08-31,P-58,2,0.5,79.99,IK-1
IN-34030,2023-01-14,P-53,1,0.2,69.99,IK-1
IN-34460,2023-12-07,P-52,2,0.4,349,IK-1
IN-35095,2023-03-26,P-55,1,0.2,39.99,IK-1
IN-35128,2023-06-24,P-89,1,0.2,599,IK-1
IN-35258,2023-07-10,P-110,4,0.5,299,IK-1
IN-35573,2023-06-05,P-173,1,0.4,249,IK-1
IN-36140,2022-11-04,P-65,4,0.5,10,IK-1
IN-36410,2022-03-11,P-161,2,0.3,149,IK-1
IN-36613,2023-01-07,P-20,4,0.5,199,IK-1
IN-37805,2022-07-25,P-13,3,0.6,699,IK-1
IN-37861,2023-07-31,P-3,2,0.3,199,IK-1
IN-38161,2023-02-04,P-5,2,0.3,89.99,IK-1
IN-38500,2022-05-29,P-6,4,0.6,24.99,IK-1
IN-39172,2022-11-27,P-20,2,0.4,199,IK-1
IN-39204,2023-01-27,P-14,4,0.6,29.99,IK-1
IN-40249,2023-09-23,P-24,1,0.3,49.99,IK-1
IN-40640,2022-11-28,P-12,1,0.4,69.99,IK-1
IN-41779,2023-10-01,P-5,4,0.7,89.99,IK-1
IN-41968,2023-01-09,P-9,1,0.3,249,IK-1
IN-42552,2022-05-31,P-16,2,0.4,129,IK-1
IN-43121,2023-10-10,P-13,4,0.6,699,IK-1
IN-43277,2023-09-06,P-22,1,0.3,159,IK-1
IN-43458,2019-03-07,P-4,1,0.2,79.99,IK-1
IN-44029,2021-07-17,P-13,4,0.6,699,IK-1
IN-44117,2019-09-03,P-4,4,0.6,79.99,IK-1
IN-44290,2019-07-23,P-2,2,0.3,29.99,IK-1
IN-45224,2019-04-01,P-17,4,0.7,279,IK-1
IN-45493,2021-09-06,P-4,1,0.4,79.99,IK-1
IN-45659,2019-03-04,P-17,1,0.2,279,IK-1
IN-46465,2019-05-13,P-2,3,0.5,29.99,IK-1
IN-46504,2020-12-10,P-9,4,0.5,249,IK-1
IN-46747,2020-07-25,P-15,2,0.5,999,IK-1
IN-46937,2019-03-09,P-20,3,0.4,199,IK-1
IN-48181,2021-04-09,P-12,2,0.5,69.99,IK-1
IN-48839,2021-10-22,P-11,1,0.3,24.99,IK-1
IN-49076,2020-03-11,P-15,4,0.6,999,IK-1
IN-49231,2019-04-27,P-6,1,0.4,24.99,IK-1
IN-49565,2020-04-03,P-9,2,0.3,249,IK-1
IN-49863,2021-05-04,P-16,1,0.3,129,IK-1
IN-205,2021-06-12,P-62,1,0.4,179,IK-1
IN-1185,2022-02-09,P-32,4,0.7,89,IK-1
IN-4319,2022-02-23,P-99,1,0.4,99,IK-1
IN-4463,2022-01-30,P-2,1,0.2,29.99,IK-1
IN-5130,2022-03-15,P-144,3,0.4,149,IK-1
IN-8160,2022-12-23,P-15,1,0.2,999,IK-1
IN-9492,2022-05-14,P-33,1,0.2,49.99,IK-1
IN-11601,2022-07-24,P-167,2,0.3,119,IK-1
IN-12052,2023-12-22,P-134,3,0.5,29.99,IK-1
IN-12834,2021-01-02,P-106,1,0.2,19.99,IK-1
IN-14622,2023-07-06,P-161,1,0.4,149,IK-1
IN-14990,2022-09-11,P-105,3,0.5,79.99,IK-1
IN-15099,2023-01-05,P-154,4,0.7,29.99,IK-1
IN-15695,2021-08-01,P-36,4,0.6,39.99,IK-1
IN-16921,2023-06-16,P-149,3,0.4,19.99,IK-1
IN-18091,2022-01-18,P-84,4,0.5,499,IK-1
IN-18231,2023-08-01,P-156,4,0.5,129,IK-1
IN-18576,2023-04-10,P-19,1,0.4,89.99,IK-1
IN-19084,2022-09-14,P-86,1,0.4,49.99,IK-1
IN-19278,2022-05-29,P-130,4,0.5,149,IK-1
IN-19366,2022-11-16,P-49,4,0.6,229,IK-1
IN-19763,2022-03-30,P-60,3,0.5,15,IK-1
IN-19835,2023-05-20,P-5,4,0.6,89.99,IK-1
IN-20835,2022-09-01,P-63,1,0.4,7.99,IK-1
IN-21483,2023-06-21,P-32,4,0.6,89,IK-1
IN-21666,2023-01-15,P-78,3,0.6,329,IK-1
IN-22564,2022-02-03,P-116,1,0.4,149,IK-1
IN-23724,2023-01-06,P-125,4,0.5,69,IK-1
IN-24969,2023-02-06,P-92,1,0.2,19.99,IK-1
IN-25831,2022-08-21,P-18,2,0.5,45,IK-1
IN-27599,2021-04-12,P-111,3,0.4,89,IK-1
IN-29338,2023-02-26,P-56,1,0.3,7.99,IK-1
IN-32018,2022-05-29,P-47,1,0.2,3.99,IK-1
IN-32578,2022-02-08,P-147,1,0.2,199,IK-1
IN-33063,2023-01-13,P-117,1,0.2,19.99,IK-1
IN-33064,2023-10-24,P-36,4,0.7,39.99,IK-1
IN-33165,2022-07-04,P-137,2,0.5,79.99,IK-1
IN-33192,2022-08-30,P-116,4,0.7,149,IK-1
IN-33616,2022-09-04,P-96,1,0.2,249,IK-1
IN-33891,2023-04-13,P-161,4,0.7,149,IK-1
IN-34013,2022-07-20,P-77,4,0.6,9.99,IK-1
IN-34287,2022-07-12,P-47,1,0.2,3.99,IK-1
IN-35263,2022-03-03,P-35,2,0.3,14.99,IK-1
IN-35449,2022-12-06,P-159,1,0.4,149,IK-1
IN-36295,2022-04-28,P-37,2,0.4,129,IK-1
IN-36565,2023-06-01,P-2,3,0.4,29.99,IK-1
IN-37160,2022-03-20,P-15,4,0.6,999,IK-1
IN-37319,2022-01-11,P-2,1,0.2,29.99,IK-1
IN-37842,2023-05-03,P-13,3,0.6,699,IK-1
IN-38236,2022-04-14,P-22,2,0.4,159,IK-1
IN-38981,2022-10-08,P-11,4,0.5,24.99,IK-1
IN-40155,2023-08-29,P-10,4,0.6,6.99,IK-1
IN-40222,2022-12-13,P-2,2,0.5,29.99,IK-1
IN-41222,2022-06-28,P-21,4,0.5,129,IK-1
IN-41337,2023-06-01,P-1,4,0.6,59.99,IK-1
IN-42141,2023-04-26,P-25,2,0.5,35,IK-1
IN-42497,2023-04-05,P-8,3,0.4,99.99,IK-1
IN-42646,2022-05-23,P-22,2,0.4,159,IK-1
IN-42763,2022-03-23,P-21,4,0.7,129,IK-1
IN-42846,2023-04-14,P-4,2,0.5,79.99,IK-1
IN-43043,2023-02-17,P-23,4,0.7,9.99,IK-1
IN-43089,2022-03-21,P-15,2,0.5,999,IK-1
IN-43700,2021-07-18,P-6,3,0.4,24.99,IK-1
IN-44104,2019-10-06,P-15,4,0.6,999,IK-1
IN-44427,2021-07-18,P-4,2,0.4,79.99,IK-1
IN-44484,2020-09-16,P-21,4,0.7,129,IK-1
IN-44707,2019-12-02,P-25,3,0.4,35,IK-1
IN-46214,2019-02-11,P-20,3,0.6,199,IK-1
IN-48287,2020-02-14,P-10,2,0.5,6.99,IK-1
IN-48477,2021-06-08,P-13,1,0.3,699,IK-1
IN-48780,2020-10-16,P-19,3,0.4,89.99,IK-1
IN-48800,2019-07-01,P-15,1,0.3,999,IK-1
IN-48824,2019-08-31,P-6,4,0.6,24.99,IK-1
IN-48900,2019-12-28,P-19,3,0.5,89.99,IK-1
IN-49074,2020-07-27,P-13,2,0.4,699,IK-1
IN-49191,2021-05-10,P-9,2,0.4,249,IK-1
IN-49442,2021-12-18,P-1,4,0.5,59.99,IK-1
IN-49571,2020-02-10,P-10,2,0.3,6.99,IK-1
IN-49675,2020-04-19,P-3,2,0.3,199,IK-1
IN-49905,2019-07-06,P-20,2,0.4,199,IK-1
IN-474,2021-01-07,P-75,4,0.5,249,IK-1
IN-1179,2023-10-02,P-168,3,0.5,199,IK-1
IN-2498,2021-10-26,P-171,1,0.3,39.99,IK-1
IN-2918,2021-06-11,P-39,4,0.5,99,IK-1
IN-3782,2021-12-04,P-58,1,0.3,79.99,IK-1
IN-4880,2023-04-01,P-82,1,0.4,199,IK-1
IN-6066,2023-06-21,P-147,4,0.6,199,IK-1
IN-7129,2022-06-06,P-65,1,0.3,10,IK-1
IN-7671,2023-03-03,P-36,4,0.7,39.99,IK-1
IN-9461,2022-11-15,P-38,3,0.5,14.99,IK-1
IN-11035,2022-02-03,P-26,2,0.5,349,IK-1
IN-14027,2023-07-17,P-163,1,0.3,59.99,IK-1
IN-16646,2022-07-18,P-173,4,0.5,249,IK-1
IN-17476,2021-04-11,P-59,4,0.6,49.99,IK-1
IN-18024,2023-03-07,P-77,1,0.4,9.99,IK-1
IN-18116,2021-12-20,P-93,4,0.5,19.99,IK-1
IN-18162,2021-05-05,P-11,4,0.5,24.99,IK-1
IN-18797,2023-02-03,P-114,2,0.4,99,IK-1
IN-18896,2021-09-13,P-145,2,0.4,179,IK-1
IN-19483,2023-04-06,P-165,3,0.4,179,IK-1
IN-20266,2022-11-08,P-116,4,0.6,149,IK-1
IN-20479,2023-03-16,P-98,2,0.3,199,IK-1
IN-22683,2021-03-24,P-169,1,0.2,89,IK-1
IN-22899,2021-10-30,P-89,2,0.3,599,IK-1
IN-23818,2021-07-12,P-2,1,0.4,29.99,IK-1
IN-24498,2021-05-19,P-6,2,0.4,24.99,IK-1
IN-24928,2021-09-20,P-164,4,0.5,39.99,IK-1
IN-25321,2023-05-06,P-96,3,0.6,249,IK-1
IN-26962,2023-03-17,P-43,2,0.3,175,IK-1
IN-27069,2021-09-05,P-48,3,0.4,199,IK-1
IN-27202,2023-10-23,P-7,3,0.4,59.99,IK-1
IN-27333,2022-01-09,P-140,4,0.5,129,IK-1
IN-27944,2022-07-02,P-98,3,0.5,199,IK-1
IN-29207,2022-02-07,P-161,4,0.6,149,IK-1
IN-29726,2023-10-19,P-38,2,0.3,14.99,IK-1
IN-29920,2022-09-20,P-38,2,0.4,14.99,IK-1
IN-29965,2023-06-23,P-137,1,0.4,79.99,IK-1
IN-30288,2021-02-16,P-160,1,0.3,149,IK-1
IN-30337,2022-12-25,P-35,4,0.6,14.99,IK-1
IN-31441,2022-05-16,P-153,3,0.6,9.99,IK-1
IN-31473,2023-02-11,P-31,1,0.2,19.99,IK-1
IN-31718,2023-02-22,P-159,3,0.5,149,IK-1
IN-31831,2023-12-03,P-91,2,0.5,119,IK-1
IN-31843,2022-11-22,P-120,3,0.4,129,IK-1
IN-32433,2022-10-20,P-42,2,0.3,89.99,IK-1
IN-32575,2023-02-02,P-13,2,0.3,699,IK-1
IN-32751,2022-03-22,P-116,3,0.6,149,IK-1
IN-33021,2022-04-16,P-131,1,0.4,699,IK-1
IN-33083,2022-01-25,P-119,4,0.5,12.99,IK-1
IN-34115,2022-09-27,P-118,3,0.6,7.99,IK-1
IN-34637,2022-03-06,P-171,4,0.6,39.99,IK-1
IN-34951,2023-01-20,P-155,4,0.6,699,IK-1
IN-35605,2022-04-19,P-29,3,0.5,49.99,IK-1
IN-36104,2023-12-28,P-129,1,0.3,349,IK-1
IN-36222,2023-06-24,P-145,4,0.5,179,IK-1
IN-37033,2023-08-27,P-23,1,0.4,9.99,IK-1
IN-38230,2022-03-01,P-13,3,0.4,699,IK-1
IN-38697,2023-12-17,P-1,3,0.4,59.99,IK-1
IN-39563,2023-03-01,P-21,2,0.4,129,IK-1
IN-39669,2023-01-17,P-9,1,0.3,249,IK-1
IN-42231,2022-08-26,P-13,2,0.4,699,IK-1
IN-43318,2022-07-01,P-7,3,0.4,59.99,IK-1
IN-43879,2020-12-02,P-13,1,0.3,699,IK-1
IN-44352,2019-10-24,P-12,2,0.4,69.99,IK-1
IN-44943,2021-12-31,P-19,3,0.4,89.99,IK-1
IN-46046,2021-02-14,P-23,2,0.3,9.99,IK-1
IN-46534,2021-09-13,P-25,2,0.4,35,IK-1
IN-46572,2020-02-29,P-12,1,0.3,69.99,IK-1
IN-46633,2021-08-27,P-11,1,0.3,24.99,IK-1
IN-47868,2020-10-16,P-13,2,0.3,699,IK-1
IN-48105,2021-09-05,P-1,1,0.2,59.99,IK-1
IN-48660,2019-02-12,P-14,1,0.2,29.99,IK-1
IN-48813,2021-04-22,P-9,4,0.7,249,IK-1
IN-48827,2021-05-26,P-23,3,0.4,9.99,IK-1
IN-48891,2021-01-28,P-10,1,0.3,6.99,IK-1
IN-49349,2020-05-23,P-7,4,0.5,59.99,IK-1
IN-49556,2019-05-26,P-22,4,0.5,159,IK-1
IN-49851,2020-03-28,P-8,1,0.4,99.99,IK-1
IN-225,2021-04-21,P-124,2,0.3,299,IK-1
IN-289,2021-02-06,P-124,2,0.3,299,IK-1
IN-438,2023-03-27,P-151,3,0.5,159,IK-1
IN-520,2022-03-31,P-24,4,0.6,49.99,IK-1
IN-550,2021-12-30,P-58,2,0.5,79.99,IK-1
IN-1285,2022-11-08,P-116,4,0.5,149,IK-1
IN-1686,2023-10-15,P-78,1,0.2,329,IK-1
IN-1714,2022-10-18,P-62,4,0.7,179,IK-1
IN-2105,2023-03-11,P-156,4,0.5,129,IK-1
IN-2139,2022-10-12,P-136,4,0.7,199,IK-1
IN-2292,2023-06-27,P-127,1,0.4,29.99,IK-1
IN-2320,2022-01-12,P-141,2,0.4,39,IK-1
IN-2411,2023-07-01,P-137,1,0.2,79.99,IK-1
IN-2699,2021-07-13,P-103,2,0.4,59.99,IK-1
